Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
0.8186870846945662,0.4262307081624099,0.15981922431022058,0.5840396269600029,0.506700043041925,0.5684207380392053,0.31442221069242,1
0.3949665820126756,0.28442509614748157,0.7973172449471365,0.4307828974178595,0.5464529206222175,0.5605605453904219,0.32726216710567385,1
0.6223924934847279,0.3647695838948606,0.5916332313612775,0.5508336261831668,0.8065459125920953,0.1894488619826609,0.6610963432702222,1
0.6157401540087258,0.4406102074893272,0.450130999345719,0.5894407585307441,0.4777499059785531,0.3941114634604102,0.5606322698596774,0
0.5013628590247167,0.39610377293785803,0.6225955775729313,0.6792493875004851,0.5218677061843391,0.5640331070867415,0.6764673882493494,1
0.41400408881117823,0.3401709707836231,0.658615678762718,0.4787093342926189,0.4154252540883383,0.543743721733119,0.3697199317466799,0
0.5870715513090731,0.6106809839364413,0.5330844878580735,0.5489352548777645,0.326425032283935,0.23570609723344782,0.499154142065083,0
0.8173777304092592,0.7653651154828794,0.31851746395865027,0.5472289173097441,0.45433903784109886,0.5312289094508156,0.6685833482110761,1
0.5299555195730757,0.549101894924648,0.4833136795411341,0.8038274201956724,0.4016136651840348,0.20096224633213047,0.5729568412977631,1
0.491540196034147,0.4931039867071794,0.4608538076265856,0.5908861306443066,0.5582812994701271,0.46803412566011254,0.1773097185373078,1
0.42511307994830744,0.7641367506017523,0.3425375900240136,0.5125076871385645,0.5870056067818145,0.6244570912259311,0.7012254050825734,0
0.281981991009284,0.602943292120027,0.4122328154913979,0.49597718591310735,0.5657097952756925,0.6443384035187567,0.5314651642462944,0
0.44583358293068337,0.7272517560311554,0.3209857377701601,0.5073029941606475,0.4455776717626675,0.6168851755902719,0.6850779497871092,0
0.31074380476360125,0.5930424836174987,0.5800369535097886,0.33485610186343484,0.4221387891724045,0.5567855633563602,0.3268521097104672,1
0.49715006611415213,0.4166165809655861,0.35273790546618,0.43185093848144296,0.5656544872753574,0.5185140025388083,0.5846244163768786,0
0.6265985062267075,0.3582093884549914,0.2587114934720128,0.7236765932740017,0.46842801289342617,0.445654707595639,0.5457244167470207,1
0.6163969783965323,0.41469137938508116,0.5687648260097533,0.6214330832776694,0.5484501831914047,0.5326995138166984,0.4031752160615241,1
0.7495202022470638,0.28799516262712893,0.28513024272942605,0.3299483088371063,0.7150901074512753,0.5770554228746516,0.5172554132649085,1
0.6774194388619925,0.5029786712269007,0.3379802581619274,0.6574951025676271,0.5731059371643533,0.3785563640734771,0.6450025411319403,1
0.661920199910507,0.5103511542317944,0.4918582726949764,0.4612857616427889,0.38816398198738067,0.6106124800017163,0.25435399234489775,1
0.6085076936140117,0.47366365132695043,0.6108502315005816,0.5349384887919383,0.37009480317630117,0.6477678779588478,0.6710303130939715,1
0.49209216751852364,0.5463945594171259,0.45600690255784354,0.6657905371458732,0.7223111614299079,0.419685349276636,0.384106515778476,1
0.5889334408020613,0.5872667461151269,0.39609449011506537,0.3966183273796771,0.6598083098131613,0.39654753504050083,0.5591268591455528,1
0.2719817593081636,0.6570007783197958,0.5540951857677173,0.5080695045290524,0.6822385481369166,0.31443958307805925,0.3333913397894466,1
0.18273708180256903,0.6141073323066564,0.4519625883516718,0.3408486614021133,0.4843074887717565,0.6919558303813444,0.44565586802216633,0
0.28102893869136353,0.4477619642875668,0.6276193004949255,0.5687360798778212,0.45585112860395605,0.500165582725678,0.5986512461130924,0
0.5610692148340366,0.368372911451148,0.4564679174896233,0.26975554290914405,0.4266328210788958,0.5126477527563429,0.4841678400832568,1
0.36255270501090586,0.46174864363582147,0.631316286815116,0.42251809448633515,0.5597574364421223,0.5296977229134868,0.42132862605266397,1
0.26433003363324287,0.6331711341733678,0.7127590062287429,0.4747625178561637,0.5733335827238886,0.042034985916353615,0.6300623653609037,1
0.3660381071475217,0.7172487918359236,0.5392351004559554,0.7269595533295695,0.20753201948498967,0.175845553528102,0.4925366708132883,1
0.4117060311896644,0.6344170451249743,0.6340426056580626,0.5646219465766902,0.6776696052643965,0.3346131918656997,0.6784468057469756,0
0.44421087814540394,0.5325898438919063,0.37320799781297925,0.441255066165298,0.39303919074217514,0.6507728941402661,0.4785247402728426,0
0.4980129513947445,0.3053710747220824,0.42532788247357245,0.6555316082723363,0.27373389268503506,0.4299572259023418,0.2761755283379871,0
0.5724882316616233,0.2850748845011554,0.6203177366979697,0.4711189685797474,0.43711426708584195,0.6756945607615588,0.3444797013491365,0
0.701140013102741,0.34693838459254805,0.7166790267309916,0.20211084655267736,0.7928945944316671,0.35294823325016794,0.7422764772113851,1
0.569000920477475,0.41125407314394413,0.1712392152291822,0.41896601148180196,0.64089072131037,0.6369915142132825,0.5662956264467272,0
0.5303938369750666,0.46461797969007956,0.5555803023143953,0.5639187825136692,0.2030319773580674,0.4091616902266383,0.5230033712920473,0
0.368200834297539,0.45236740973769507,0.38901908814699826,0.44868905709679174,0.3003296387165986,0.6554230752860296,0.38380505922724695,0
0.6868451511791498,0.4282441892986935,0.2822241572188851,0.5418182979249156,0.6101623014410814,0.49044731118686863,0.5880277866890486,1
0.693423558008167,0.6535001652418667,0.266202113353616,0.2020280109776983,0.5626670884277485,0.6248680056668444,0.4982383184500051,1
0.5948538518376038,0.570923868733757,0.4542806687973357,0.4728467652292867,0.5057025708937835,0.3948915605591847,0.5049934975873256,0
0.36683938933839805,0.6074626542869661,0.3143289820542538,0.38467812925739053,0.550304985962108,0.6507391766686892,0.3865704647289575,0
0.367621695008221,0.418851997529645,0.6169705453683408,0.6141236080504151,0.4708842734620875,0.37832728422212936,0.3623303384076133,0
0.6681333209713182,0.5303703988916589,0.4711749396752556,0.37626363539122903,0.48994601660740417,0.4817635305176752,0.6480503256434889,1
0.34668129981336676,0.362380132821851,0.7690659943592434,0.5232305205776728,0.5724884862549235,0.44678861593537794,0.4233133497967213,1
0.7011875690603365,0.49030644522048095,0.2146002107026383,0.39735430891739676,0.6515622477610047,0.5547221591297542,0.3659604740132017,0
0.6315096879956665,0.07068786393941624,0.5652978804425999,0.6461895928089252,0.4615171778823463,0.3212403067531597,0.6103251074407742,1
0.6570235783260442,0.39191511466485074,0.41806577546895596,0.5576463565546438,0.46280602475757937,0.7019230918102092,0.4752361024949411,1
0.49132284577639435,0.34436322696857935,0.34904042507696603,0.5457642297485765,0.5144734402852752,0.7602900595427785,0.40356932592853045,0
0.6668615050673276,0.45708705888963624,0.36861186276755953,0.5611209361583841,0.47444687735915636,0.6545968066952992,0.4949924978235134,1
0.5661022678579101,0.49182984537263036,0.5427270567225235,0.3861945395004902,0.5389600527849804,0.34611095965301125,0.5803582556394394,1
0.42071514578918945,0.5215403734654008,0.36766287614839277,0.4807494642681589,0.5165320203998722,0.6489596779015713,0.44962787141023663,0
0.6225088492053346,0.561658152313535,0.3658488556822616,0.5345019136209126,0.4790285128771309,0.46849468514563897,0.4907912468445512,0
0.5656152537754887,0.602263535668984,0.3121171440832318,0.5353597391084648,0.5009783117659135,0.5270518597279651,0.2804748832399168,1
0.48105390119716623,0.46278794036527443,0.4947009891808299,0.5108280704784353,0.6040226156663132,0.47580075730716803,0.16993315644486948,1
0.4764682550696129,0.36462926811080637,0.45102427350283786,0.6203608430638426,0.4655438082564444,0.6241720803231161,0.575534048721115,0
0.3733033208766985,0.3777678520963287,0.8076626370207941,0.4053348147594329,0.49694905740764633,0.4982296793737755,0.367419509197667,1
0.5346705430386598,0.3909960252407955,0.14134748049369883,0.45546590357476324,0.561788302112167,0.8504561736063093,0.3683691439616618,0
0.628725600502614,0.4894421783798881,0.4338140239309447,0.5853065653529557,0.4307020830914645,0.40470976214457266,0.6009387137927935,1
0.48189684743032507,0.38778411772389226,0.4005049139140844,0.42850312468822327,0.7194475486302563,0.696352082631667,0.37299993160387024,0
0.6604973360324063,0.47708932422414524,0.40299980844493294,0.5105235282825459,0.6829786420913623,0.39545137784986306,0.722288965371589,1
0.5126364086135216,0.5972677130245015,0.35935685035703585,0.6716199924985449,0.11706536317670711,0.40541861867187223,0.3302450170933486,1
0.441978747311609,0.6083986303046957,0.5165441828447411,0.388065552599456,0.49825192070163277,0.5431393051009327,0.3374555937954534,1
0.4108493377195775,0.49382295598598214,0.5297786336618774,0.5803970678181023,0.5973112913234276,0.5032622433949209,0.5062284237579622,1
0.44551152263644334,0.39141249079353596,0.7094793086013185,0.50991647549469,0.5507171017058827,0.5191254480931583,0.42429659051063,1
0.38573922565682633,0.28348733674497234,0.5528479569748525,0.5727702384638343,0.4260982334553961,0.510402682458458,0.24321792798288935,0
0.38238274290220325,0.6124926556653492,0.5400337094507706,0.49368164920358304,0.6093038849957408,0.44225127678669895,0.3807958476885393,1
0.41150010010886534,0.5518157282956151,0.6679971255163681,0.5805902947626401,0.5207411636257042,0.3975863928844518,0.6339149031103172,0
0.49602073605113933,0.4414803651099596,0.4697779198708031,0.401775196056093,0.30690925665848845,0.5444684538583852,0.3648351562982801,0
0.4739997494413283,0.44068521041849884,0.6583175665873521,0.6684680591957399,0.6146581525322046,0.48996158721971333,0.697267338092109,1
0.6238911920504489,0.3705005718699019,0.4087361532852046,0.36648049328246507,0.5851436364551782,0.4562914570698151,0.4824885140570821,1
0.537598706495773,0.3179740709646879,0.48637348231434,0.54845230053362,0.16041167579269772,0.5124781912284342,0.37453099566192083,0
0.6488906104079272,0.31855882999059393,0.5384901483669511,0.5134190501646523,0.3307736712446878,0.6067198409116058,0.45338045587893333,0
0.6336159606501419,0.4583101582340834,0.494142575353703,0.4139153056277979,0.36355018309601433,0.6828694433448894,0.3651579971107277,1
0.4380143264046137,0.5332664799991579,0.5193909753246785,0.6263042881279577,0.5598272709803022,0.5052627630537238,0.4611720455805649,1
0.6050428636532929,0.21930055195330048,0.4141435740091806,0.23867382710653945,0.7677037766340195,0.48586774874346755,0.5980827113357005,1
0.377694778745292,0.42558879473764466,0.47758944911355633,0.4779795916261211,0.5373449611885036,0.4411855587458586,0.8596255371272855,0
0.40120049386457074,0.3570310902585106,0.36381250784819247,0.47520726353823617,0.7135067236058464,0.5255760393852917,0.844986353469572,0
0.5352296787433349,0.42879961180725495,0.46026403111776876,0.6143180976724038,0.6217185955374888,0.4880705747581663,0.6104792127245254,0
0.4499142512832872,0.3154375955114339,0.30066365986643667,0.39727593311595594,0.7254070505568553,0.6950291146334612,0.5306845994479107,0
0.4207241991426815,0.4646529316516474,0.45651527584435747,0.5841005214758711,0.3339109523561802,0.5087964781893228,0.6714850386632379,0
0.30546890050204,0.6721591014390982,0.476750416892424,0.45808748682707745,0.6212482847204287,0.3527866991610649,0.29712052800058214,1
0.4838237311299172,0.35015449138635185,0.43867892302970174,0.5242988104180379,0.25704978378247384,0.5815221840767495,0.37112709237343555,0
0.24456495712676865,0.48769539031273235,0.6260527866041301,0.6074135548475961,0.4215855966847162,0.5198393036146899,0.6015742181576003,0
0.47022165284213086,0.54348886612995,0.38294071204264724,0.5335762976304094,0.4040107677714705,0.5487893882037033,0.5018675364178612,0
0.29125091146693727,0.4868429082778274,0.4362124810265748,0.4774347559222908,0.4456193093517705,0.62743188974309,0.375975530255578,0
0.5787944244504833,0.42353556238891626,0.41089724473046824,0.6028633256473461,0.23973959089147656,0.5059096995667112,0.47788882710555947,0
0.5341033408466205,0.37864337285373534,0.31809010623564465,0.6447773413530526,0.45007741448165,0.3786320541993533,0.3853138290171411,1
0.3630750713227733,0.4677225117252285,0.7901190971219549,0.4530398844670798,0.5646740043141242,0.4352382193070672,0.3937064357768927,1
0.36186715057514973,0.5488283054003995,0.5384705578820556,0.4992108211819356,0.6156920741826991,0.3951183086303255,0.7207212641345381,0
0.2534411316392766,0.5527186263817747,0.6464595918440315,0.4496627358547236,0.6869372688931271,0.3702214739570678,0.7940623181240654,0
0.34644242857210367,0.5226495161606888,0.4386784849541627,0.5096274497450598,0.5918596285603391,0.6336683982428933,0.5098378182395725,0
0.4417190027453906,0.4430180484138375,0.5527452548258044,0.6368599462755381,0.4401986151247892,0.37505658011018095,0.7045589876855232,0
0.2749683666295181,0.41071152210181977,0.5794824174763896,0.40200633988746526,0.7930281960323932,0.4611494968216216,0.7475786161939376,0
0.6561091590880254,0.6786858936910262,0.4231681604947972,0.6445276087333575,0.26576642919545906,0.4311921040953344,0.6295167364251674,1
0.3602408008757967,0.47557747921222027,0.6894933472259634,0.3973924141052929,0.389387081130251,0.5495810113274541,0.4640903301667103,1
0.8535495861025265,0.3556396233328292,0.3872216732533329,0.5087322819997001,0.41639881997576944,0.5992599080434694,0.5982590314579738,1
0.5372562893217666,0.3177583317132884,0.3338468762578712,0.56119476801754,0.46989917931842506,0.6086768860579361,0.2499030453267228,0
0.6368157127634139,0.5442336849830601,0.4633061761233123,0.40170579947305574,0.6722481555388846,0.37833581408660605,0.6450755821263688,1
0.528941326841913,0.5068266676916815,0.38850657375419234,0.4428743047297917,0.49953472839115554,0.4461877031555587,0.5770131717641724,0
0.5469471205689143,0.32870104085087387,0.5076997081063495,0.4292853641551157,0.23359820922211286,0.478480387039112,0.27528910575816096,0
0.4669332828058269,0.6247250386940617,0.41888363710372567,0.6024822592893123,0.49484192240502534,0.5560438805658325,0.6552280623887129,1
0.529777259834965,0.5960275459504963,0.5482736844837295,0.5384883945974362,0.4711740881912699,0.48083791482541804,0.324253741955032,1
0.6083468943994661,0.3584395865073786,0.2771246575531275,0.5858878412245352,0.3346427476830449,0.6683805496943819,0.4207016432042658,0
0.34275486654042236,0.3123198779585547,0.4337696847780554,0.5160722480317944,0.2818249714324755,0.5858620214724258,0.23015571378656943,0
0.6203826316766377,0.5094021540494597,0.3252379153907049,0.40702920007294413,0.641071866865846,0.42984327289044744,0.5202818047745102,0
0.4477029682545911,0.5425886453619754,0.5265796890390111,0.6062447967745637,0.40603577607671665,0.4705130652242225,0.5306427902550926,0
0.4450694007843974,0.44592520554787546,0.4235350886626499,0.47818922760051474,0.5583529426123575,0.5523483286493165,0.605741319943446,0
0.264173515706534,0.4321432137665476,0.5495630955122284,0.4637890356669901,0.7674191369346994,0.5274600077366592,0.7786529503234172,0
0.6269525881878474,0.34933100917551274,0.5714877457542797,0.7776824310658629,0.732073948464503,0.46122818493971796,0.45757287594745266,1
0.41471609221799827,0.3820608360606529,0.6940808883642474,0.5411828955529551,0.720862157195611,0.4248932354340451,0.3207437415556383,1
0.635194537030578,0.6987398514511032,0.4124751068350918,0.41196919163020895,0.48595727904701536,0.4652699969820467,0.7213220713458075,1
0.5551650180532282,0.4407828088900131,0.4305724676634607,0.6330221828451331,0.6595370751851048,0.5798435559446912,0.5973265606402044,1
0.6150765760047865,0.28291736509931054,0.5176951055572241,0.5200333553853841,0.6100071359402557,0.340146699696025,0.5689568510687876,1
0.34583089838929115,0.5090094231704873,0.3591626745235796,0.5967247782332433,0.14946387813217632,0.4966579610592923,0.4676694896365934,0
0.5416567411696195,0.6578494755111381,0.5116778625062469,0.3322228491372742,0.397880352461934,0.6565005280153409,0.4733047339602234,1
0.246643639792318,0.5693756233686824,0.6308795664238229,0.4416406290064364,0.6830860018993695,0.4641081600944319,0.7037164971855643,0
0.4030623270073556,0.3821370944222333,0.5588466390523636,0.49401909860054105,0.30478078167388617,0.48892194883386086,0.33512062400333115,0
0.2384713361869201,0.5301415277523513,0.7214009641392398,0.34783861217722184,0.5049152544541653,0.47508075689758317,0.333293779387165,1
0.671302732777948,0.49219172836240965,0.2833600616950592,0.4512647530256735,0.478783203074591,0.31556317303088854,0.5819297047065579,0
0.3891388066549169,0.46715705958987247,0.5276364958227237,0.648151796346141,0.2823903272363934,0.5864729636089228,0.49325131109625914,0
0.5622372305655571,0.4072984130337101,0.22226903222263894,0.47626492274160337,0.5844789458014713,0.6709525768367902,0.4968537512879239,0
0.5281018902528367,0.5325533022002196,0.4751882248998039,0.6048753991302983,0.6235267259382088,0.41403531906479507,0.153510749261293,1
0.30445930680305455,0.4870108020774476,0.2236729716310698,0.4889027046340828,0.19279088471410655,0.7561087847276107,0.43354539822705634,0
0.7677061809124499,0.6279473932076005,0.489181198878211,0.9033281726103718,0.12596287807453932,0.0,0.7290740400196494,0
0.5718114202844563,0.4516934549670014,0.578761816825693,0.5723191780051025,0.5317107338714081,0.555498692845245,0.649200240600368,1
0.6278646199179022,0.4775807230027438,0.30295291286165293,0.5089696225813575,0.43747987442112435,0.45796868111178224,0.5981590277446418,0
0.4287986323281664,0.5205194181351454,0.44127822310223747,0.6032248859166609,0.4728345742336164,0.6044592068661709,0.46967655378042883,0
0.5017733594880747,0.6944059041939864,0.5051669290470483,0.7023402623287511,0.3835833196577694,0.16887802842261207,0.60124828590216,0
0.45993521218855477,0.38887930175105895,0.465142396084345,0.5918548174862429,0.33101391565019733,0.6349894745317445,0.34351088602802404,0
0.5753109125534134,0.5063064695440009,0.49331042641237743,0.5309513189625978,0.4988454107965749,0.6027009402583592,0.33281297634053636,1
0.6908100937680676,0.5502482577984225,0.3957356004411843,0.6896152139727716,0.4240460717765662,0.39162697729395796,0.5564123956490846,1
0.36774362349842066,0.38432632311331205,0.6929219750122516,0.40245754016430607,0.3796380812684805,0.6584450853307846,0.34542249156788585,1
0.5933325019652477,0.3538940487369966,0.571305989546993,0.6038114457719802,0.4224210315070988,0.30708520692029423,0.583652350059796,1
0.33358728875206173,0.3940066443478176,0.42592175524867687,0.4448568093884042,0.4117859303960711,0.5498716155414843,0.6429829896783875,0
0.5182117076224634,0.554418946448997,0.5198231102791481,0.5493295739742238,0.43395355156254267,0.6066332369370115,0.47718653053462623,1
0.469589089577111,0.3543241269914115,0.3058407485657503,0.5619225244917498,0.3838945525601795,0.8710393634186548,0.3351686563866041,0
0.547270572654173,0.4630943220529624,0.7134048314619602,0.41868453642193676,0.3541729818604731,0.6175072563428577,0.6973276392668911,1
0.30581143266291444,0.5148564121418733,0.6884010626539354,0.3731102310732159,0.5922119806033673,0.4283131119639599,0.32419725853614406,0
0.6516843102573404,0.37924632969928607,0.6888436556539436,0.5419620754749433,0.35341170258062854,0.31628321144867405,0.4196614377070734,0
0.44780904168572516,0.6486972301351723,0.6111468610920698,0.383389127025722,0.4427028124053824,0.42644902945732494,0.34918083430353564,1
0.3006788090508833,0.4353250255254675,0.39382924189593754,0.45535693649249853,0.5301901720400062,0.7054281621952139,0.4862165069028609,0
0.5601885114568605,0.3486656048840243,0.5436370951631155,0.6345572389884505,0.6388194302406602,0.5383000940621605,0.41603803218481195,1
0.6883681199397451,0.3762547499519141,0.5551254776394293,0.6616343990332625,0.3729998595877316,0.6473879592054798,0.6639722111829309,1
0.4081179091228288,0.32870451087037916,0.7682386751008828,0.5460346242964408,0.5494177745022073,0.5163120650611994,0.4972862335766157,1
0.3390000202269203,0.512556017793406,0.4493580492333071,0.36355062857736886,0.4952808411625669,0.6993867627634993,0.40746086362842665,0
0.3463235073683486,0.45200352289356444,0.6630449286564394,0.41871615132927115,0.49545450969886595,0.4724062024052374,0.3081617847347645,1
0.16102549808070546,0.48958783172222786,0.48328049092924663,0.5754581428126773,0.5485232956837269,0.7355461301049179,0.6217185825059344,0
0.5048380598568378,0.43268236116959496,0.16045456105191325,0.32220829460304073,0.8040986506202532,0.646264449772031,0.6665311007451767,0
0.4077352592312092,0.6813458990258102,0.4438688444861164,0.43007661150604903,0.2765197460160538,0.5173714387090945,0.6289979450633034,0
0.32514942942884023,0.4586976411181189,0.36966481903835346,0.39523187258426984,0.4102199072585303,0.7413711567883805,0.35689266208436493,0
0.3317831478178599,0.42761283051659044,0.7174727779330574,0.45708589965797536,0.6292457729732654,0.4327149771401716,0.21295180099700955,1
0.3294550876958972,0.446293897593166,0.5960131756382905,0.4366565117461589,0.5720668162462109,0.6623743955417917,0.43325835180703437,0
0.4955492679129897,0.43862732773051794,0.5996370542123598,0.515103697497889,0.4638528016643064,0.6092744789969776,0.5504751631159567,1
0.7431833637983652,0.480782609470533,0.16815721167993186,0.40271265197860784,0.6522505135257383,0.59246698459751,0.4698678872829054,1
0.4012564411345251,0.6004864374018325,0.4642933007865198,0.4170880505489756,0.3651941062513287,0.5814762362836607,0.5459703014818292,0
0.37015606104309495,0.49535409173768946,0.46314816386647467,0.47749827531839845,0.5803380280400221,0.5435444057372747,0.5043835287747249,0
0.310817403808531,0.49781919872545816,0.6033620840742144,0.4937771974037281,0.5217824969358982,0.47724738628331864,0.5452176091318032,0
0.6234437250423279,0.4531684966293462,0.5529971060584439,0.5317416437480179,0.4782309948060848,0.176765472951187,0.7755860962481264,0
0.4673130276379416,0.5292073875900777,0.5194648567304392,0.4146831143594471,0.3661855446916495,0.6265317109245657,0.4520593600705527,1
0.40400463354800453,0.58315281296263,0.6006573849712884,0.52270182165327,0.5512394771623838,0.4323656765109587,0.45827304234739635,0
0.39642299653636287,0.407464751723039,0.466973683041999,0.4247619890263426,0.6331714438155442,0.4538456206640168,0.833965996441153,0
0.23416060551647433,0.40748414168572006,0.511762333387744,0.5511781632320941,0.41613129830632317,0.5823253071997813,0.6749450119896582,0
0.4394542409396822,0.43779390043326694,0.39275955819337155,0.4240782352561607,0.5890752745952458,0.5521233204836934,0.600109021037149,0
0.20370440752670438,0.5668551667723973,0.6949816059621025,0.5122109463836407,0.613054497943825,0.46957708550468635,0.7472749164665885,0
0.6088883458024121,0.31943780770779423,0.6717420217610279,0.5704950637170596,0.6546122726942872,0.19558081557056758,0.6857374956639164,1
0.31795312727799985,0.580226028550084,0.283662711904958,0.4292680765819754,0.44380438899430347,0.7572648563512474,0.47542679091779305,0
0.5449971116751778,0.49504928432484036,0.6622204471297881,0.5426774166568483,0.5423372223141963,0.5257480848025312,0.5622888848375706,1
0.5348125133195304,0.39654851879409575,0.39955441516939,0.5901922674105902,0.33616380575121485,0.5134886659525366,0.36763748277517827,0
0.2082708237785595,0.48523152654770113,0.5003723843674175,0.4689264275053373,0.6970796309810681,0.6371544404099716,0.6109166367851515,0
0.8587264648336017,0.5270538245854053,0.4235652615393147,0.6738141174956737,0.7813595848629885,0.2846056784610938,0.5049811915436647,1
0.5971830408813119,0.2958416393695734,0.743244069781092,0.44850435379177744,0.37493080810081647,0.6497292193293086,0.4514499347092672,1
0.45657792430458555,0.45510571507657094,0.2748874212992575,0.38759005702490784,0.4290857797557873,0.7713963666768344,0.3369473902997967,0
0.4785255805655284,0.49058076693862784,0.5214299047372214,0.7006474699325336,0.5810789723430322,0.5246853675014919,0.5514601236028488,1
0.5228876966235816,0.45015146257645733,0.38525242121352976,0.4174634737252829,0.37700978615045894,0.5135266868224826,0.28964437259281806,0
0.7008155003945437,0.24586327585382367,0.43653736389036996,0.2581950145725885,0.5671553222507123,0.5839291709880369,0.6349082504647791,1
0.48381267122238875,0.5476992856692758,0.48015959368767913,0.5990894207743401,0.678185321408066,0.4210914625795083,0.27504575430840766,1
0.4446015588998482,0.4240325559789389,0.774913932933039,0.6001014941553539,0.5824156688092403,0.29532380219516996,0.3833566199759179,0
0.7201328529979252,0.4812610760434432,0.3540166749442483,0.7011576893197928,0.3782459474336945,0.4464182917340318,0.5985614395692856,1
